#time,accel_x,accel_y,accel_z
6970.270979,-4959.379811,-8438.347739,1455.581446
6970.271303,-3552.988522,-8364.327145,0.000000
6970.271628,-4145.153275,-8364.327145,-229.828649
6970.271953,-4737.318029,-8882.471304,383.047749
6970.272277,-3701.029710,-9252.574275,-153.219100
6970.272602,-3182.885551,-8438.347739,-689.485948
6970.272927,-3108.864956,-9992.780217,229.828649
6970.273252,-3034.844362,-9400.615463,1608.800546
6970.273576,-2294.638420,-8660.409521,1532.190996
6970.273901,-3108.864956,-8808.450710,1838.629195
6970.274226,-4663.297435,-8956.491898,1991.848295
6970.274551,-3849.070898,-8734.430116,153.219100
6970.274875,-3330.926739,-8808.450710,-995.924147
6970.275200,-4515.256246,-8882.471304,-306.438199
6970.275525,-4219.173869,-8068.244768,-536.266849
6970.275850,-3849.070898,-8290.306550,76.609550
6970.276174,-4589.276840,-9178.553681,536.266849
6970.276499,-3701.029710,-9252.574275,0.000000
6970.276824,-2738.761985,-8660.409521,-383.047749
6970.277149,-3552.988522,-9400.615463,842.705048
6970.277473,-4071.132681,-9696.697840,1915.238745
6970.277798,-2738.761985,-8364.327145,1608.800546
6970.278123,-2738.761985,-8216.285956,919.314598
6970.278448,-4515.256246,-9400.615463,1838.629195
6970.278772,-4219.173869,-8364.327145,459.657299
6970.279097,-3701.029710,-8364.327145,-842.705048
6970.279422,-3923.091493,-9326.594869,0.000000
6970.279747,-3182.885551,-8216.285956,0.000000
6970.280071,-3182.885551,-7772.162391,0.000000
6970.280396,-4293.194464,-9326.594869,995.924147
6970.280721,-4145.153275,-9030.512492,1225.752797
6970.281046,-2442.679609,-9030.512492,-229.828649
6970.281371,-2738.761985,-9326.594869,-229.828649
6970.281695,-4145.153275,-9326.594869,1685.410096
6970.282020,-3552.988522,-9252.574275,1762.019645
6970.282345,-3701.029710,-8512.368333,1149.143247
6970.282670,-3923.091493,-9770.718434,1302.362347
6970.282994,-4367.215058,-8216.285956,229.828649
6970.283319,-4219.173869,-8068.244768,0.000000
6970.283644,-4885.359217,-9030.512492,0.000000
6970.283969,-3923.091493,-8364.327145,76.609550
6970.284293,-2960.823768,-7698.141797,-229.828649
6970.284618,-3997.112087,-8660.409521,612.876398
