#time,accel_x,accel_y,accel_z
507.913931,6217.729913,7402.059420,-72166.195912
507.916552,1628.453072,-1184.329507,-75230.577904
507.919173,-4145.153275,2812.782580,-75996.673402
507.921794,5033.400406,4293.194464,-74924.139704
507.924415,-1776.494261,-2812.782580,-76456.330700
507.927037,6069.688724,3404.947333,-75077.358804
507.929658,2368.659014,0.000000,-79061.055394
507.932279,444.123565,444.123565,-76609.549800
507.934900,3552.988522,1628.453072,-74924.139704
507.937521,1924.535449,1184.329507,-80286.808190
507.940142,4441.235652,3108.864956,-76303.111601
507.942764,-444.123565,-1776.494261,-78141.740796
507.945385,2368.659014,3701.029710,-71859.757712
507.948006,296.082377,6513.812290,-77375.645298
507.950627,-148.041188,-6809.894666,-82125.437386
507.953248,4293.194464,4589.276840,-71246.881314
507.955869,2812.782580,-4145.153275,-75383.797003
507.958490,4885.359217,-9178.553681,-79827.150892
507.961112,1184.329507,-13471.748144,-74617.701505
507.963733,888.247130,-6957.935855,-80286.808190
507.966354,444.123565,2220.617826,-77069.207099
507.968975,740.205942,2220.617826,-75690.235202
507.971596,-4145.153275,3404.947333,-77988.521696
507.974217,1480.411884,3552.988522,-78754.617194
507.976839,-1036.288319,-1332.370696,-75690.235202
507.979458,888.247130,4293.194464,-75996.673402
507.982077,2072.576638,2812.782580,-77988.521696
507.984697,444.123565,5329.482782,-77222.426198
507.987316,4589.276840,8882.471304,-73545.167808
507.989935,3849.070898,148.041188,-75996.673402
507.992555,-1332.370696,4589.276840,-77682.083497
507.995174,3552.988522,-2664.741391,-78448.178995
507.997794,1036.288319,6365.771101,-75383.797003
508.000413,7402.059420,6809.894666,-75230.577904
508.003032,2960.823768,6957.935855,-75690.235202
508.005652,-148.041188,13175.665768,-70634.004916
508.008271,1036.288319,-1776.494261,-80746.465489
508.010891,296.082377,-6957.935855,-76149.892501
508.013510,1628.453072,4441.235652,-77988.521696
508.016129,3997.112087,6069.688724,-74311.263306
508.018749,7994.224174,13027.624579,-72166.195912
508.021368,-1776.494261,7698.141797,-75843.454302
508.023987,3552.988522,-7846.182985,-83964.066581
508.026607,5181.441594,10658.965565,-71093.662214
508.029226,296.082377,1036.288319,-82891.532884
508.031846,5625.565159,15988.448347,-70634.004916
508.034465,-296.082377,9030.512492,-80440.027290
508.037084,-1924.535449,7846.182985,-72625.853210
508.039704,1776.494261,8438.347739,-76456.330700
508.042323,888.247130,-2960.823768,-81972.218286
508.044943,0.000000,6661.853478,-72472.634111
508.047562,2664.741391,1776.494261,-76915.987999
508.050181,4145.153275,4293.194464,-79367.493593
508.052801,-1776.494261,888.247130,-75843.454302
508.055420,444.123565,6217.729913,-73545.167808
508.058040,3552.988522,6809.894666,-71706.538613
508.060659,-148.041188,5329.482782,-78294.959896
508.063278,4589.276840,7698.141797,-78754.617194
508.065898,2072.576638,444.123565,-75690.235202
508.068517,-7846.182985,-2516.700203,-75230.577904
508.071136,1776.494261,-8438.347739,-77682.083497
508.073756,3849.070898,-9474.636058,-76303.111601
508.076375,888.247130,2220.617826,-72166.195912
508.078995,4885.359217,-2812.782580,-76762.768900
508.081614,-1184.329507,-1628.453072,-76456.330700
508.084226,-296.082377,-888.247130,-78907.836294
508.086839,-3256.906145,11991.336260,-72319.415011
508.089451,5921.647536,-5477.523971,-81052.903688
508.092064,-1628.453072,296.082377,-77988.521696
508.094676,4885.359217,-1480.411884,-71859.757712
508.097289,1036.288319,1628.453072,-74617.701505
508.099901,-592.164754,-10214.842000,-80440.027290
508.102513,5033.400406,-3404.947333,-73698.386908
508.105126,740.205942,-2516.700203,-74924.139704
508.107738,592.164754,-2220.617826,-77835.302597
508.110351,0.000000,10066.800811,-71553.319513
508.112963,592.164754,-8734.430116,-80899.684589
508.115576,10066.800811,14804.118840,-70480.785816
508.118188,1184.329507,740.205942,-76456.330700
508.120800,1924.535449,-12139.377449,-85802.695776
508.123413,-2368.659014,18949.272115,-64505.240932
508.126025,3997.112087,-15988.448347,-86722.010374
508.128638,3552.988522,740.205942,-72012.976812
508.131250,-2664.741391,-9474.636058,-77375.645298
508.133863,9178.553681,-8734.430116,-76915.987999
508.136475,-1480.411884,-3997.112087,-73851.606007
508.139088,3108.864956,-6957.935855,-82125.437386
508.141700,0.000000,3108.864956,-69714.690318
508.144312,-2664.741391,-1036.288319,-77375.645298
508.146925,6661.853478,12139.377449,-70021.128517
508.149537,5477.523971,-12435.459826,-84117.285680
508.152150,-1036.288319,-3552.988522,-79214.274493
508.154762,2220.617826,-1184.329507,-76456.330700
508.157375,148.041188,-5625.565159,-76915.987999
508.159987,2664.741391,4145.153275,-74924.139704
508.162599,7402.059420,-2960.823768,-74924.139704
508.165212,-7846.182985,3256.906145,-71859.757712
508.167824,5477.523971,-10066.800811,-80440.027290
508.170437,-740.205942,3552.988522,-73545.167808
508.173049,2664.741391,11103.089130,-73851.606007
508.175662,4293.194464,8290.306550,-74617.701505
508.178274,-1628.453072,15692.365970,-75537.016103
508.180886,0.000000,8734.430116,-78294.959896
508.183499,-2220.617826,4441.235652,-75690.235202
508.186111,4737.318029,1776.494261,-75230.577904
508.188718,-1184.329507,-2516.700203,-79673.931792
508.191324,4589.276840,2664.741391,-74004.825107
508.193931,3701.029710,2812.782580,-75537.016103
508.196537,-3701.029710,2664.741391,-80746.465489
508.199143,5477.523971,6217.729913,-75077.358804
508.201750,-1036.288319,592.164754,-80899.684589
508.204356,888.247130,5921.647536,-74924.139704
508.206963,5033.400406,8290.306550,-76915.987999
508.209569,148.041188,10066.800811,-75383.797003
508.212175,4737.318029,3701.029710,-76609.549800
508.214782,1184.329507,-6957.935855,-79980.369991
508.217388,4145.153275,5033.400406,-74770.920605
508.219994,0.000000,592.164754,-77835.302597
508.222601,2072.576638,7105.977043,-75537.016103
508.225207,5033.400406,3701.029710,-74464.482406
508.227814,3404.947333,3849.070898,-77375.645298
508.230420,4737.318029,9770.718434,-74770.920605
508.233026,6365.771101,9178.553681,-75230.577904
508.235633,-8734.430116,8290.306550,-77682.083497
508.238239,2368.659014,10658.965565,-74311.263306
508.240846,-6513.812290,0.000000,-76303.111601
508.243452,-1184.329507,2516.700203,-77988.521696
508.246058,6809.894666,-2664.741391,-71093.662214
508.248665,-1184.329507,2516.700203,-80286.808190
508.251271,7105.977043,12139.377449,-70174.347617
508.253878,4293.194464,5181.441594,-76303.111601
508.256484,-2516.700203,12731.542202,-78601.398095
508.259090,4145.153275,1480.411884,-77988.521696
508.261697,1924.535449,6661.853478,-72166.195912
508.264303,1332.370696,-296.082377,-78294.959896
508.266910,148.041188,-4293.194464,-77528.864398
508.269516,6513.812290,-1332.370696,-68948.594820
508.272122,5773.606348,-10362.883188,-75843.454302
508.274729,-4885.359217,-888.247130,-72625.853210
508.277335,5181.441594,-296.082377,-77682.083497
508.279942,-4737.318029,-1924.535449,-76149.892501
508.282548,9770.718434,4885.359217,-74311.263306
508.285154,-8290.306550,-1332.370696,-78448.178995
508.287761,13767.830521,4589.276840,-73851.606007
508.290367,-6365.771101,-2960.823768,-76915.987999
508.292968,-10955.047942,-1776.494261,-76609.549800
508.295569,12731.542202,-888.247130,-74617.701505
508.298169,-6809.894666,-10362.883188,-80593.246390
508.300770,1924.535449,-1628.453072,-70174.347617
508.303371,7994.224174,-3849.070898,-78754.617194
508.305972,-6809.894666,888.247130,-79673.931792
508.308573,7105.977043,-740.205942,-76762.768900
508.311173,-2072.576638,740.205942,-75537.016103
508.313774,1036.288319,6365.771101,-75537.016103
508.316375,3701.029710,-1924.535449,-78754.617194
508.318976,-1036.288319,-6661.853478,-80746.465489
508.321576,1776.494261,14063.912898,-70634.004916
508.324177,5773.606348,-8734.430116,-80286.808190
508.326778,2664.741391,3404.947333,-72932.291410
508.329379,1332.370696,-12583.501014,-75843.454302
508.331979,592.164754,-2072.576638,-75843.454302
508.334580,1332.370696,-6513.812290,-80746.465489
508.337181,-8586.388927,5625.565159,-75077.358804
508.339782,12435.459826,-888.247130,-74004.825107
508.342382,-1628.453072,-5033.400406,-77375.645298
508.344983,-1332.370696,1924.535449,-73698.386908
508.347584,8882.471304,-7105.977043,-79827.150892
508.350185,-6957.935855,2220.617826,-75077.358804
508.352785,6809.894666,-5477.523971,-80746.465489
508.355386,-3701.029710,2812.782580,-74464.482406
508.357987,4589.276840,-888.247130,-73698.386908
508.360588,1924.535449,-2960.823768,-74924.139704
508.363188,-5033.400406,-1036.288319,-76915.987999
508.365789,3552.988522,4145.153275,-79214.274493
508.368390,6217.729913,7402.059420,-75383.797003
508.370991,-740.205942,11103.089130,-75077.358804
508.373591,4441.235652,13027.624579,-75383.797003
508.376192,-6661.853478,7846.182985,-77069.207099
508.378793,4441.235652,7994.224174,-71859.757712
508.381394,-1184.329507,1332.370696,-79061.055394
508.383994,5477.523971,444.123565,-77375.645298
508.386595,5921.647536,-444.123565,-78907.836294
508.389196,-3552.988522,4145.153275,-74617.701505
508.391797,-296.082377,3701.029710,-76149.892501
508.394398,5033.400406,6809.894666,-72472.634111
508.396996,-2368.659014,6217.729913,-78141.740796
508.399592,6513.812290,7846.182985,-73851.606007
508.402188,740.205942,888.247130,-79827.150892
508.404785,2516.700203,3404.947333,-79061.055394
508.407381,296.082377,2960.823768,-75537.016103
508.409977,3404.947333,-740.205942,-84270.504780
508.412573,2960.823768,24278.754898,-67109.965625
508.415169,3701.029710,-10214.842000,-84117.285680
508.417765,-6661.853478,9326.594869,-76456.330700
508.420361,3849.070898,-1184.329507,-77988.521696
508.422957,3404.947333,14063.912898,-70787.224015
508.425553,4145.153275,7698.141797,-79827.150892
508.428149,1776.494261,7698.141797,-77528.864398
508.430745,296.082377,11103.089130,-73085.510509
508.433342,2220.617826,-3552.988522,-80899.684589
508.435938,-3701.029710,4885.359217,-74464.482406
508.438534,-592.164754,-3108.864956,-81052.903688
508.441130,2516.700203,9622.677246,-70021.128517
508.443726,-296.082377,7698.141797,-77375.645298
508.446322,-1184.329507,10066.800811,-77375.645298
508.448918,1776.494261,6365.771101,-76456.330700
508.451514,6217.729913,7254.018232,-75537.016103
508.454110,-1628.453072,1776.494261,-78294.959896
