#time,accel_x,accel_y,accel_z
852.463176,-4441.235652,-8290.306550,459.657299
852.463489,-3849.070898,-8364.327145,459.657299
852.463802,-3849.070898,-8290.306550,0.000000
852.464114,-4663.297435,-8512.368333,1225.752797
852.464427,-4145.153275,-8808.450710,1149.143247
852.464740,-2738.761985,-9104.533087,536.266849
852.465052,-2368.659014,-9474.636058,1072.533697
852.465365,-2960.823768,-9326.594869,1532.190996
852.465678,-2738.761985,-9178.553681,1991.848295
852.465990,-3108.864956,-8734.430116,995.924147
852.466303,-3478.967927,-8660.409521,1608.800546
852.466616,-3330.926739,-8586.388927,459.657299
852.466928,-4441.235652,-8586.388927,536.266849
852.467241,-4811.338623,-8364.327145,612.876398
852.467554,-4441.235652,-8586.388927,153.219100
852.467866,-3849.070898,-8438.347739,0.000000
852.468179,-4219.173869,-8216.285956,306.438199
852.468492,-4737.318029,-8364.327145,1532.190996
852.468804,-3627.009116,-8808.450710,766.095498
852.469117,-2294.638420,-9104.533087,383.047749
852.469430,-2664.741391,-9400.615463,1608.800546
852.469742,-3034.844362,-9104.533087,1762.019645
852.470055,-3034.844362,-9030.512492,1685.410096
852.470368,-2738.761985,-8882.471304,1455.581446
852.470680,-3404.947333,-9326.594869,1378.971896
852.470993,-3330.926739,-8734.430116,459.657299
852.471305,-4959.379811,-8438.347739,229.828649
852.471618,-5033.400406,-8364.327145,459.657299
852.471931,-4145.153275,-8512.368333,0.000000
852.472243,-3478.967927,-8882.471304,0.000000
852.472556,-4441.235652,-8808.450710,995.924147
852.472869,-3997.112087,-8956.491898,1149.143247
852.473181,-2886.803174,-9030.512492,766.095498
852.473494,-1998.556043,-8956.491898,919.314598
852.473807,-2516.700203,-9252.574275,1455.581446
852.474119,-3108.864956,-9326.594869,1838.629195
852.474432,-3108.864956,-9030.512492,1685.410096
852.474745,-3182.885551,-9326.594869,919.314598
852.475057,-3404.947333,-8956.491898,842.705048
852.475370,-4219.173869,-8586.388927,1072.533697
852.475683,-4737.318029,-8068.244768,1302.362347
852.475995,-4663.297435,-8660.409521,76.609550
852.476308,-4145.153275,-8290.306550,-536.266849
852.476621,-4293.194464,-8586.388927,76.609550
852.476933,-4367.215058,-8734.430116,1072.533697
852.477246,-3552.988522,-8956.491898,1072.533697
852.477559,-2442.679609,-9030.512492,689.485948
852.477871,-2442.679609,-9252.574275,1072.533697
852.478184,-2516.700203,-9252.574275,2068.457845
852.478497,-3404.947333,-8956.491898,1532.190996
852.478809,-2886.803174,-8808.450710,1072.533697
852.479122,-3256.906145,-9326.594869,1149.143247
852.479434,-3478.967927,-8586.388927,766.095498
852.479747,-4589.276840,-8586.388927,842.705048
852.480060,-5033.400406,-8068.244768,689.485948
852.480372,-4663.297435,-8512.368333,-229.828649
852.480685,-3552.988522,-7994.224174,-689.485948
852.480998,-4219.173869,-8216.285956,383.047749
852.481310,-4293.194464,-8586.388927,842.705048
852.481623,-3108.864956,-9030.512492,995.924147
852.481936,-2442.679609,-8956.491898,919.314598
852.482248,-2960.823768,-9474.636058,1838.629195
852.482561,-2812.782580,-9474.636058,1685.410096
852.482874,-2812.782580,-9400.615463,1608.800546
852.483186,-2960.823768,-9030.512492,1149.143247
852.483499,-3404.947333,-9030.512492,1302.362347
852.483812,-3997.112087,-8438.347739,536.266849
852.484124,-4959.379811,-8290.306550,766.095498
852.484437,-4811.338623,-8216.285956,612.876398
852.484750,-3997.112087,-8660.409521,-536.266849
852.485062,-3627.009116,-8808.450710,153.219100
852.485375,-4219.173869,-8586.388927,306.438199
852.485688,-3849.070898,-8290.306550,1608.800546
852.486000,-3034.844362,-8882.471304,689.485948
