#time,accel_x,accel_y,accel_z
364.545995,-2368.659014,1036.288319,-78141.740796
364.548555,2072.576638,3997.112087,-75996.673402
364.551115,-148.041188,-592.164754,-77222.426198
364.553675,5329.482782,3108.864956,-75996.673402
364.556235,444.123565,-444.123565,-77528.864398
364.558795,-740.205942,3404.947333,-72779.072310
364.561355,3849.070898,2960.823768,-76915.987999
364.563915,-1776.494261,888.247130,-77682.083497
364.566475,3256.906145,1480.411884,-78294.959896
364.569035,1332.370696,-1480.411884,-77222.426198
364.571595,-148.041188,4293.194464,-74464.482406
364.574155,4589.276840,2516.700203,-75230.577904
364.576715,-3997.112087,-1332.370696,-76915.987999
364.579275,5329.482782,3701.029710,-75077.358804
364.581835,1036.288319,1628.453072,-76915.987999
364.584395,2368.659014,1776.494261,-76609.549800
364.586955,3849.070898,1184.329507,-74770.920605
364.589515,-2664.741391,444.123565,-76609.549800
364.592075,5181.441594,2516.700203,-75230.577904
364.594635,-5033.400406,-4589.276840,-79980.369991
364.597195,12287.418637,3108.864956,-73545.167808
364.599756,20429.683999,-2072.576638,-76149.892501
364.602312,-5329.482782,1184.329507,-80286.808190
364.604868,13767.830521,11103.089130,-71093.662214
364.607424,-7698.141797,-296.082377,-75996.673402
364.609980,9178.553681,1776.494261,-78141.740796
364.612536,12287.418637,4145.153275,-72625.853210
364.615092,2664.741391,-2220.617826,-77835.302597
364.617648,10510.924376,4885.359217,-75383.797003
364.620205,6217.729913,-740.205942,-79214.274493
364.622761,4885.359217,2220.617826,-76456.330700
364.625317,-5625.565159,1036.288319,-74464.482406
364.627873,-3404.947333,-1776.494261,-78448.178995
364.630429,-4885.359217,9918.759623,-71553.319513
364.632985,-148.041188,-1924.535449,-78601.398095
364.635541,-2516.700203,5329.482782,-75077.358804
364.638097,2368.659014,-148.041188,-78141.740796
364.640654,592.164754,-1036.288319,-77682.083497
364.643210,-2812.782580,2960.823768,-76915.987999
364.645766,11547.212695,-4737.318029,-78141.740796
364.648322,14952.160028,4293.194464,-68335.718422
364.650878,-19245.354492,6069.688724,-76915.987999
364.653434,-4737.318029,7402.059420,-72779.072310
364.655990,1776.494261,3849.070898,-78601.398095
364.658547,-8438.347739,1776.494261,-73545.167808
364.661103,-11843.295072,3997.112087,-76303.111601
364.663659,16728.654289,-2368.659014,-75690.235202
364.666215,-23982.672521,6957.935855,-73391.948708
364.668771,15100.201217,-1480.411884,-77528.864398
364.671327,-19985.560434,3552.988522,-77682.083497
364.673883,-3256.906145,148.041188,-79673.931792
364.676439,6069.688724,2368.659014,-73391.948708
364.678996,-22650.301825,-296.082377,-77682.083497
364.681552,10066.800811,740.205942,-76303.111601
364.684108,296.082377,2812.782580,-75537.016103
364.686664,-1924.535449,1332.370696,-76762.768900
364.689220,6069.688724,7105.977043,-74464.482406
364.691776,-17024.736666,-2812.782580,-78601.398095
364.694332,6809.894666,6217.729913,-72932.291410
364.696889,-10807.006753,-2220.617826,-77988.521696
364.699445,3108.864956,1924.535449,-78448.178995
364.702001,1924.535449,-1480.411884,-74770.920605
364.704555,-10214.842000,-148.041188,-78141.740796
364.707110,7105.977043,1776.494261,-74770.920605
364.709664,-6365.771101,-2960.823768,-79061.055394
364.712219,3997.112087,6661.853478,-76149.892501
364.714773,11251.130318,2516.700203,-74311.263306
364.717328,-1924.535449,740.205942,-75077.358804
364.719882,10955.047942,5329.482782,-73238.729609
364.722437,1628.453072,1480.411884,-78448.178995
364.724991,1628.453072,-2812.782580,-80133.589091
364.727546,9178.553681,1776.494261,-73851.606007
364.730100,-1776.494261,-1480.411884,-77222.426198
364.732655,11399.171507,6069.688724,-75383.797003
364.735209,5625.565159,740.205942,-74924.139704
364.737764,6661.853478,1332.370696,-78754.617194
364.740318,2812.782580,2960.823768,-73238.729609
364.742873,-3552.988522,-1332.370696,-78601.398095
364.745427,6069.688724,5625.565159,-72625.853210
364.747982,20873.807564,-4589.276840,-79214.274493
364.750536,-3701.029710,0.000000,-77069.207099
364.753091,3552.988522,-3701.029710,-76456.330700
364.755645,4737.318029,3701.029710,-74464.482406
364.758200,8586.388927,4885.359217,-70174.347617
364.760754,-3108.864956,-5625.565159,-81052.903688
364.763309,31532.773129,4293.194464,-74924.139704
364.765863,-39526.997303,-7254.018232,-84576.942979
364.768418,55959.569215,592.164754,-70634.004916
364.770972,-24870.919651,9178.553681,-68488.937521
364.773527,7254.018232,-1924.535449,-85955.914876
364.776081,31236.690752,7254.018232,-71093.662214
364.778636,-10066.800811,-3404.947333,-77835.302597
364.781190,13471.748144,3701.029710,-75230.577904
364.783745,3997.112087,444.123565,-78754.617194
364.786299,-2812.782580,-888.247130,-78141.740796
364.788853,8438.347739,1776.494261,-75996.673402
364.791408,6661.853478,-2516.700203,-79520.712692
364.793962,5773.606348,1924.535449,-75843.454302
364.796517,5181.441594,6217.729913,-74464.482406
364.799071,1924.535449,-1332.370696,-77682.083497
364.801626,2960.823768,1924.535449,-79214.274493
364.804180,7402.059420,-740.205942,-78294.959896
364.806735,-1036.288319,1924.535449,-76609.549800
364.809289,5477.523971,3552.988522,-74004.825107
364.811844,-12139.377449,-2072.576638,-77682.083497
364.814398,740.205942,4885.359217,-72779.072310
364.816952,888.247130,-4589.276840,-79827.150892
364.819507,-7698.141797,6513.812290,-74464.482406
364.822061,4737.318029,1332.370696,-77835.302597
364.824615,740.205942,4293.194464,-74924.139704
364.827170,-296.082377,-4441.235652,-80593.246390
364.829724,3849.070898,-2072.576638,-78448.178995
364.832278,888.247130,2960.823768,-74004.825107
364.834833,-6809.894666,3404.947333,-75383.797003
364.837387,3256.906145,1184.329507,-74617.701505
364.839942,6365.771101,3701.029710,-74311.263306
364.842496,9622.677246,3404.947333,-72319.415011
364.845050,-21169.889941,888.247130,-81052.903688
364.847605,6365.771101,-1924.535449,-75690.235202
364.850159,-13323.706956,-6069.688724,-81512.560987
364.852713,-7105.977043,3552.988522,-77528.864398
364.855268,12435.459826,-740.205942,-76456.330700
364.857822,-7846.182985,3404.947333,-75537.016103
364.860376,-11843.295072,592.164754,-76762.768900
364.862931,-6513.812290,3404.947333,-77528.864398
364.865485,8438.347739,444.123565,-77069.207099
364.868040,12435.459826,-2368.659014,-75230.577904
364.870594,1776.494261,4589.276840,-71246.881314
364.873148,-6513.812290,2960.823768,-76915.987999
364.875703,-2072.576638,2516.700203,-74464.482406
364.878257,1332.370696,3404.947333,-75996.673402
364.880811,-1776.494261,148.041188,-76456.330700
364.883366,3701.029710,2664.741391,-78448.178995
364.885920,-2812.782580,-1924.535449,-76609.549800
364.888474,-1480.411884,2220.617826,-77528.864398
364.891029,-3404.947333,6069.688724,-71246.881314
364.893583,-2072.576638,-1924.535449,-79061.055394
364.896138,-740.205942,5181.441594,-75843.454302
364.898692,2664.741391,-1332.370696,-78141.740796
364.901246,10214.842000,2220.617826,-74004.825107
364.903801,-9030.512492,2072.576638,-75843.454302
364.906355,12731.542202,1776.494261,-77222.426198
364.908909,3849.070898,-1036.288319,-77835.302597
364.911464,1332.370696,1332.370696,-75843.454302
364.914018,6809.894666,1036.288319,-74617.701505
364.916573,4885.359217,4293.194464,-76609.549800
364.919127,6513.812290,-444.123565,-75843.454302
364.921682,4293.194464,740.205942,-79061.055394
364.924236,7254.018232,-1480.411884,-77069.207099
364.926790,10658.965565,1332.370696,-75843.454302
364.929345,4293.194464,5625.565159,-74004.825107
364.931899,6365.771101,-2664.741391,-78601.398095
364.934454,8586.388927,5477.523971,-72319.415011
364.937008,6957.935855,-1184.329507,-75996.673402
364.939562,10807.006753,-1924.535449,-77069.207099
364.942117,-11843.295072,14211.954086,-72166.195912
364.944671,5329.482782,-4293.194464,-81665.780087
364.947226,3256.906145,3256.906145,-77988.521696
364.949780,9474.636058,888.247130,-74158.044206
364.952335,-15840.407159,2516.700203,-72779.072310
364.954889,15100.201217,5477.523971,-75537.016103
364.957443,10066.800811,-592.164754,-76456.330700
364.959998,-34493.596897,1332.370696,-83197.971083
364.962552,39675.038491,-3404.947333,-78141.740796
364.965107,-10955.047942,-1480.411884,-72779.072310
364.967661,8882.471304,888.247130,-78601.398095
364.970216,9770.718434,1480.411884,-72932.291410
364.972770,-11103.089130,2516.700203,-75230.577904
364.975324,22798.343014,-4885.359217,-78448.178995
364.977879,-8438.347739,7254.018232,-75383.797003
364.980433,15988.448347,-3849.070898,-76303.111601
364.982988,2368.659014,2220.617826,-75996.673402
364.985542,5625.565159,-1628.453072,-79520.712692
364.988097,3849.070898,2072.576638,-78141.740796
364.990651,2960.823768,1628.453072,-74924.139704
364.993205,6809.894666,4589.276840,-73698.386908
364.995760,2368.659014,1332.370696,-74004.825107
364.998314,7402.059420,1924.535449,-76609.549800
365.000869,-888.247130,3701.029710,-75077.358804
365.003423,296.082377,-2220.617826,-81359.341888
365.005977,-5329.482782,5329.482782,-75230.577904
365.008532,-7105.977043,-2664.741391,-76915.987999
365.011085,2664.741391,7105.977043,-73545.167808
365.013638,-740.205942,-2960.823768,-79520.712692
365.016191,5773.606348,3849.070898,-77375.645298
365.018745,-3256.906145,6217.729913,-74311.263306
365.021298,-3701.029710,-1036.288319,-75537.016103
365.023851,888.247130,6069.688724,-73085.510509
365.026404,296.082377,-4145.153275,-81206.122788
365.028957,2220.617826,4145.153275,-72472.634111
365.031511,-7254.018232,1628.453072,-75843.454302
365.034064,-22650.301825,7105.977043,-76456.330700
365.036617,9030.512492,3701.029710,-77528.864398
365.039170,2072.576638,-1776.494261,-79367.493593
365.041723,-8438.347739,1332.370696,-77222.426198
365.044276,9918.759623,148.041188,-75230.577904
365.046830,-5329.482782,1776.494261,-73698.386908
365.049383,-1924.535449,740.205942,-77835.302597
365.051936,19837.519246,1184.329507,-75383.797003
365.054489,-10510.924376,1776.494261,-74004.825107
365.057042,-4293.194464,-2664.741391,-78141.740796
365.059596,18357.107362,1480.411884,-72472.634111
365.062149,-21910.095883,592.164754,-76609.549800
365.064702,3701.029710,-1184.329507,-77682.083497
365.067255,1332.370696,3552.988522,-73545.167808
365.069808,-7402.059420,5181.441594,-76762.768900
365.072361,4441.235652,296.082377,-73545.167808
365.074915,-3108.864956,3849.070898,-79520.712692
365.077468,-2072.576638,1036.288319,-77988.521696
365.080021,-9178.553681,5921.647536,-73391.948708
365.082574,444.123565,148.041188,-76456.330700
365.085127,-2516.700203,1184.329507,-75383.797003
