#time,accel_x,accel_y,accel_z
6342.691732,-3849.070898,-8586.388927,766.095498
6342.692055,-3775.050304,-8660.409521,1149.143247
6342.692377,-3256.906145,-9252.574275,229.828649
6342.692700,-3701.029710,-8882.471304,229.828649
6342.693022,-3701.029710,-8956.491898,153.219100
6342.693345,-3701.029710,-8586.388927,612.876398
6342.693667,-3627.009116,-8882.471304,689.485948
6342.693990,-4071.132681,-8586.388927,76.609550
6342.694312,-3552.988522,-8734.430116,0.000000
6342.694635,-3923.091493,-8364.327145,306.438199
6342.694958,-3701.029710,-8438.347739,919.314598
6342.695280,-3552.988522,-9030.512492,383.047749
6342.695603,-3849.070898,-8882.471304,689.485948
6342.695925,-3849.070898,-8882.471304,383.047749
6342.696248,-3849.070898,-8586.388927,536.266849
6342.696570,-3478.967927,-8734.430116,919.314598
6342.696893,-3478.967927,-8808.450710,766.095498
6342.697215,-3701.029710,-8734.430116,76.609550
6342.697538,-3849.070898,-8956.491898,459.657299
6342.697861,-3627.009116,-8956.491898,612.876398
6342.698183,-3849.070898,-8882.471304,536.266849
6342.698506,-3849.070898,-8956.491898,842.705048
6342.698828,-3478.967927,-9030.512492,76.609550
6342.699151,-3923.091493,-7920.203579,612.876398
6342.699473,-3701.029710,-8586.388927,306.438199
6342.699796,-3849.070898,-8364.327145,383.047749
6342.700118,-3627.009116,-9104.533087,766.095498
6342.700441,-3552.988522,-8956.491898,383.047749
6342.700764,-3627.009116,-8734.430116,612.876398
6342.701086,-3849.070898,-8734.430116,995.924147
6342.701409,-4071.132681,-8660.409521,536.266849
6342.701731,-3775.050304,-8586.388927,0.000000
6342.702054,-3849.070898,-8586.388927,229.828649
6342.702376,-3627.009116,-8882.471304,459.657299
6342.702699,-3701.029710,-8956.491898,306.438199
6342.703021,-3849.070898,-8882.471304,612.876398
6342.703344,-3330.926739,-8734.430116,1072.533697
6342.703667,-3997.112087,-8290.306550,1225.752797
6342.703989,-4367.215058,-8808.450710,1149.143247
6342.704312,-3552.988522,-8660.409521,306.438199
6342.704634,-3701.029710,-8734.430116,842.705048
6342.704957,-3775.050304,-8660.409521,153.219100
6342.705279,-3627.009116,-8956.491898,459.657299
6342.705602,-4071.132681,-8586.388927,383.047749
6342.705924,-3775.050304,-8882.471304,153.219100
6342.706247,-4293.194464,-8512.368333,919.314598
6342.706569,-3849.070898,-9030.512492,842.705048
6342.706892,-3182.885551,-9326.594869,153.219100
6342.707215,-3552.988522,-9252.574275,306.438199
6342.707537,-3701.029710,-8956.491898,536.266849
6342.707860,-3627.009116,-9252.574275,766.095498
6342.708182,-3627.009116,-8808.450710,459.657299
6342.708505,-3701.029710,-8660.409521,0.000000
6342.708827,-3627.009116,-8438.347739,383.047749
6342.709150,-3701.029710,-8364.327145,689.485948
6342.709472,-3478.967927,-8882.471304,0.000000
6342.709795,-3701.029710,-8956.491898,612.876398
6342.710118,-3701.029710,-8734.430116,383.047749
6342.710440,-3552.988522,-8956.491898,459.657299
6342.710763,-3923.091493,-8364.327145,612.876398
6342.711085,-3182.885551,-9178.553681,919.314598
6342.711408,-3330.926739,-9400.615463,536.266849
6342.711730,-3775.050304,-8956.491898,995.924147
6342.712053,-3701.029710,-8956.491898,612.876398
6342.712375,-3701.029710,-8734.430116,536.266849
6342.712698,-3701.029710,-8808.450710,536.266849
6342.713021,-3849.070898,-8586.388927,689.485948
6342.713343,-3330.926739,-8660.409521,766.095498
6342.713666,-3997.112087,-8586.388927,229.828649
6342.713988,-3552.988522,-8956.491898,842.705048
6342.714311,-3849.070898,-8882.471304,306.438199
6342.714633,-3552.988522,-8808.450710,766.095498
6342.714956,-3478.967927,-9178.553681,306.438199
6342.715278,-3627.009116,-8734.430116,459.657299
6342.715601,-3849.070898,-8438.347739,1072.533697
6342.715924,-3552.988522,-8586.388927,919.314598
6342.716246,-3330.926739,-8808.450710,-383.047749
6342.716569,-3701.029710,-8734.430116,229.828649
6342.716891,-3330.926739,-8734.430116,229.828649
6342.717214,-3256.906145,-8660.409521,0.000000
6342.717536,-3404.947333,-8956.491898,229.828649
6342.717859,-3404.947333,-9030.512492,153.219100
6342.718181,-3330.926739,-8882.471304,536.266849
6342.718504,-3404.947333,-8734.430116,1225.752797
6342.718827,-3404.947333,-8808.450710,1302.362347
6342.719149,-3552.988522,-9030.512492,842.705048
6342.719472,-3627.009116,-9104.533087,536.266849
