#time,accel_x,accel_y,accel_z
6213.412169,-3701.029710,-9030.512492,612.876398
6213.412491,-4071.132681,-8068.244768,766.095498
6213.412812,-4293.194464,-8808.450710,919.314598
6213.413134,-3775.050304,-8512.368333,536.266849
6213.413456,-3923.091493,-8734.430116,766.095498
6213.413778,-3701.029710,-8956.491898,76.609550
6213.414100,-3701.029710,-8364.327145,536.266849
6213.414421,-3627.009116,-9178.553681,689.485948
6213.414743,-3404.947333,-8586.388927,919.314598
6213.415065,-3182.885551,-9696.697840,689.485948
6213.415387,-3701.029710,-8808.450710,459.657299
6213.415709,-3775.050304,-8882.471304,612.876398
6213.416030,-3923.091493,-9178.553681,536.266849
6213.416352,-3997.112087,-8734.430116,459.657299
6213.416674,-3775.050304,-8882.471304,229.828649
6213.416996,-3552.988522,-8586.388927,0.000000
6213.417318,-4219.173869,-8438.347739,536.266849
6213.417640,-3478.967927,-8216.285956,689.485948
6213.417961,-3997.112087,-7920.203579,612.876398
6213.418283,-3849.070898,-8882.471304,383.047749
6213.418605,-3627.009116,-8882.471304,306.438199
6213.418927,-3478.967927,-8734.430116,612.876398
6213.419249,-3997.112087,-9252.574275,1225.752797
6213.419570,-3627.009116,-8438.347739,612.876398
6213.419892,-3997.112087,-9104.533087,1072.533697
6213.420214,-3478.967927,-8882.471304,995.924147
6213.420536,-3701.029710,-8956.491898,612.876398
6213.420858,-3923.091493,-8956.491898,766.095498
6213.421179,-3775.050304,-8586.388927,459.657299
6213.421501,-3701.029710,-8808.450710,536.266849
6213.421823,-3478.967927,-8734.430116,76.609550
6213.422145,-3330.926739,-9104.533087,0.000000
6213.422467,-3404.947333,-9104.533087,229.828649
6213.422789,-3404.947333,-8586.388927,229.828649
6213.423110,-3701.029710,-8808.450710,766.095498
6213.423432,-3775.050304,-8808.450710,536.266849
6213.423754,-3849.070898,-8956.491898,459.657299
6213.424076,-3701.029710,-8734.430116,383.047749
6213.424398,-3627.009116,-8586.388927,459.657299
6213.424719,-4589.276840,-8808.450710,536.266849
6213.425041,-3775.050304,-8438.347739,1149.143247
6213.425363,-3849.070898,-8882.471304,459.657299
6213.425685,-3552.988522,-8808.450710,536.266849
6213.426007,-3775.050304,-8808.450710,919.314598
6213.426328,-3627.009116,-8882.471304,306.438199
6213.426650,-3997.112087,-9030.512492,306.438199
6213.426972,-3701.029710,-9178.553681,459.657299
6213.427294,-3627.009116,-8734.430116,306.438199
6213.427616,-3997.112087,-8586.388927,766.095498
6213.427938,-3627.009116,-8808.450710,383.047749
6213.428259,-3627.009116,-9178.553681,536.266849
6213.428581,-3775.050304,-8882.471304,306.438199
6213.428903,-3627.009116,-8882.471304,383.047749
6213.429225,-3256.906145,-9178.553681,459.657299
6213.429547,-3997.112087,-8290.306550,689.485948
6213.429868,-3478.967927,-8808.450710,1149.143247
6213.430190,-4145.153275,-8660.409521,229.828649
6213.430512,-3849.070898,-8734.430116,612.876398
6213.430834,-3849.070898,-8882.471304,612.876398
6213.431156,-3701.029710,-8512.368333,612.876398
6213.431477,-3775.050304,-9326.594869,995.924147
6213.431799,-3849.070898,-8216.285956,229.828649
6213.432121,-3997.112087,-8438.347739,383.047749
6213.432443,-3627.009116,-8660.409521,383.047749
6213.432765,-3997.112087,-8216.285956,612.876398
6213.433087,-3701.029710,-9252.574275,612.876398
6213.433408,-3775.050304,-8586.388927,689.485948
6213.433730,-3849.070898,-9030.512492,536.266849
6213.434052,-3627.009116,-8808.450710,919.314598
6213.434374,-3552.988522,-8734.430116,76.609550
6213.434696,-3627.009116,-9030.512492,-229.828649
6213.435017,-3701.029710,-8660.409521,536.266849
6213.435339,-3627.009116,-8956.491898,459.657299
6213.435661,-3849.070898,-8882.471304,383.047749
6213.435983,-3701.029710,-8734.430116,383.047749
6213.436305,-3627.009116,-8364.327145,306.438199
6213.436626,-3775.050304,-8364.327145,459.657299
6213.436948,-3552.988522,-8734.430116,689.485948
6213.437270,-3478.967927,-8882.471304,536.266849
6213.437592,-3330.926739,-9030.512492,229.828649
6213.437914,-3478.967927,-9474.636058,536.266849
6213.438236,-3330.926739,-9030.512492,689.485948
6213.438557,-3330.926739,-8882.471304,842.705048
6213.438879,-3627.009116,-8956.491898,1072.533697
6213.439201,-3627.009116,-8660.409521,1072.533697
6213.439523,-3108.864956,-8956.491898,1072.533697
6213.439845,-3256.906145,-8364.327145,612.876398
6213.440166,-3849.070898,-8808.450710,536.266849
6213.440488,-4441.235652,-8882.471304,689.485948
6213.440810,-4071.132681,-8882.471304,306.438199
6213.441132,-3701.029710,-8734.430116,306.438199
6213.441454,-3478.967927,-8734.430116,229.828649
6213.441775,-3330.926739,-8438.347739,842.705048
6213.442097,-3775.050304,-8882.471304,842.705048
6213.442419,-3552.988522,-9030.512492,1072.533697
6213.442741,-2960.823768,-8956.491898,689.485948
6213.443063,-2960.823768,-9770.718434,536.266849
6213.443385,-2960.823768,-9030.512492,306.438199
6213.443706,-2960.823768,-8956.491898,1378.971896
6213.444028,-2738.761985,-9326.594869,1149.143247
6213.444350,-2442.679609,-9104.533087,842.705048
6213.444672,-3108.864956,-9252.574275,995.924147
6213.444994,-3256.906145,-8586.388927,1302.362347
6213.445315,-2812.782580,-8956.491898,919.314598
6213.445637,-2960.823768,-8364.327145,383.047749
6213.445959,-3478.967927,-9326.594869,995.924147
6213.446281,-3256.906145,-9104.533087,1302.362347
6213.446603,-3404.947333,-8290.306550,1225.752797
6213.446924,-3552.988522,-9252.574275,1072.533697
6213.447246,-3182.885551,-8808.450710,995.924147
6213.447568,-3330.926739,-9326.594869,842.705048
6213.447890,-3849.070898,-8734.430116,1225.752797
6213.448212,-3478.967927,-8290.306550,919.314598
6213.448534,-3182.885551,-9252.574275,612.876398
6213.448855,-3108.864956,-8364.327145,1072.533697
6213.449177,-2886.803174,-9178.553681,1302.362347
6213.449499,-3552.988522,-8734.430116,1455.581446
6213.449821,-3552.988522,-8956.491898,1149.143247
6213.450143,-3627.009116,-9104.533087,766.095498
6213.450464,-3775.050304,-8660.409521,1149.143247
6213.450786,-3330.926739,-8660.409521,153.219100
6213.451108,-3552.988522,-8364.327145,842.705048
6213.451430,-3478.967927,-8512.368333,1072.533697
6213.451752,-3404.947333,-8808.450710,689.485948
6213.452073,-3552.988522,-8734.430116,842.705048
6213.452395,-3775.050304,-8808.450710,1072.533697
6213.452717,-3552.988522,-8290.306550,1149.143247
6213.453039,-3849.070898,-8142.265362,1532.190996
6213.453361,-3404.947333,-8956.491898,1072.533697
6213.453683,-3552.988522,-8586.388927,919.314598
6213.454004,-3627.009116,-8882.471304,1149.143247
6213.454326,-3849.070898,-8660.409521,766.095498
6213.454648,-3627.009116,-8512.368333,842.705048
6213.454970,-3627.009116,-8882.471304,459.657299
6213.455292,-3552.988522,-9030.512492,0.000000
6213.455613,-3701.029710,-8882.471304,229.828649
6213.455935,-3552.988522,-9400.615463,459.657299
6213.456257,-3552.988522,-8882.471304,459.657299
6213.456579,-3552.988522,-9178.553681,383.047749
6213.456901,-3478.967927,-8882.471304,306.438199
6213.457222,-3330.926739,-9178.553681,612.876398
6213.457544,-3182.885551,-9252.574275,689.485948
6213.457866,-3330.926739,-8808.450710,1302.362347
6213.458188,-3701.029710,-8734.430116,995.924147
6213.458510,-3478.967927,-9252.574275,919.314598
6213.458832,-3404.947333,-9252.574275,689.485948
6213.459153,-3404.947333,-8956.491898,536.266849
6213.459475,-3256.906145,-9104.533087,306.438199
6213.459797,-3108.864956,-9400.615463,306.438199
6213.460119,-3108.864956,-9104.533087,689.485948
6213.460441,-3330.926739,-9252.574275,229.828649
6213.460762,-3330.926739,-8956.491898,459.657299
6213.461084,-3330.926739,-9104.533087,229.828649
6213.461406,-3034.844362,-9252.574275,459.657299
6213.461728,-3330.926739,-9548.656652,689.485948
6213.462050,-3034.844362,-8956.491898,1149.143247
6213.462371,-2960.823768,-9326.594869,1838.629195
6213.462693,-3034.844362,-9030.512492,1685.410096
6213.463015,-3034.844362,-8586.388927,1225.752797
6213.463337,-2886.803174,-9474.636058,612.876398
6213.463659,-3108.864956,-8660.409521,689.485948
6213.463981,-3256.906145,-9326.594869,689.485948
6213.464302,-3478.967927,-8660.409521,383.047749
6213.464624,-3256.906145,-8290.306550,383.047749
6213.464946,-3627.009116,-9178.553681,995.924147
6213.465268,-3478.967927,-8068.244768,689.485948
6213.465590,-3627.009116,-8734.430116,842.705048
6213.465911,-3701.029710,-8438.347739,689.485948
6213.466233,-3849.070898,-8438.347739,766.095498
6213.466555,-3552.988522,-8956.491898,919.314598
6213.466877,-3849.070898,-8068.244768,995.924147
6213.467199,-3701.029710,-9104.533087,1225.752797
6213.467520,-3404.947333,-8734.430116,919.314598
6213.467842,-3552.988522,-8956.491898,995.924147
6213.468164,-3404.947333,-8956.491898,842.705048
6213.468486,-3478.967927,-8586.388927,383.047749
6213.468808,-3775.050304,-8956.491898,459.657299
6213.469130,-3701.029710,-8660.409521,612.876398
6213.469451,-3627.009116,-8364.327145,383.047749
6213.469773,-3552.988522,-8586.388927,919.314598
6213.470095,-4219.173869,-7846.182985,612.876398
6213.470417,-3478.967927,-8734.430116,1072.533697
6213.470739,-3997.112087,-8882.471304,842.705048
6213.471060,-3849.070898,-8956.491898,689.485948
6213.471382,-3701.029710,-9104.533087,689.485948
6213.471704,-3627.009116,-8586.388927,919.314598
6213.472026,-3330.926739,-9030.512492,383.047749
6213.472348,-3330.926739,-8734.430116,1225.752797
6213.472669,-3701.029710,-8882.471304,1072.533697
6213.472991,-3627.009116,-9030.512492,306.438199
6213.473313,-4071.132681,-8660.409521,689.485948
6213.473635,-4219.173869,-8586.388927,689.485948
6213.473957,-4293.194464,-8438.347739,612.876398
6213.474279,-4145.153275,-8364.327145,153.219100
6213.474600,-4515.256246,-8438.347739,0.000000
6213.474922,-4515.256246,-8364.327145,76.609550
6213.475244,-4737.318029,-8142.265362,-689.485948
6213.475566,-4589.276840,-8438.347739,-153.219100
6213.475888,-4515.256246,-9104.533087,-229.828649
6213.476209,-4293.194464,-8586.388927,76.609550
6213.476520,-4367.215058,-8586.388927,153.219100
6213.476841,-4663.297435,-8290.306550,1149.143247
6213.477163,-3997.112087,-8216.285956,766.095498
6213.477485,-4515.256246,-8586.388927,-306.438199
6213.477807,-4663.297435,-8586.388927,0.000000
6213.478128,-4441.235652,-8660.409521,-153.219100
6213.478450,-4515.256246,-8660.409521,0.000000
6213.478772,-4367.215058,-8660.409521,-536.266849
6213.479093,-4071.132681,-8068.244768,0.000000
6213.479415,-3997.112087,-9104.533087,-1225.752797
6213.479737,-4145.153275,-8438.347739,-689.485948
6213.480059,-4145.153275,-8586.388927,0.000000
6213.480380,-4071.132681,-8734.430116,-612.876398
6213.480702,-3923.091493,-8808.450710,-306.438199
6213.481024,-3849.070898,-9178.553681,-536.266849
6213.481345,-4293.194464,-8438.347739,-383.047749
6213.481667,-3923.091493,-9104.533087,0.000000
6213.481989,-3923.091493,-9252.574275,-612.876398
6213.482311,-3701.029710,-8956.491898,-306.438199
6213.482632,-3627.009116,-9400.615463,-536.266849
6213.482954,-3849.070898,-8956.491898,-229.828649
6213.483276,-3404.947333,-9252.574275,-306.438199
6213.483597,-3404.947333,-9104.533087,-383.047749
6213.483919,-3552.988522,-8956.491898,0.000000
6213.484241,-4293.194464,-8882.471304,0.000000
6213.484563,-3404.947333,-8586.388927,153.219100
6213.484884,-3701.029710,-8956.491898,0.000000
6213.485206,-3775.050304,-9178.553681,0.000000
6213.485528,-3923.091493,-8808.450710,0.000000
6213.485849,-3775.050304,-9400.615463,0.000000
6213.486171,-3627.009116,-8586.388927,-153.219100
6213.486493,-3182.885551,-9400.615463,153.219100
6213.486814,-3478.967927,-9548.656652,-153.219100
6213.487136,-3478.967927,-9104.533087,383.047749
6213.487458,-4071.132681,-9178.553681,536.266849
6213.487780,-3997.112087,-8882.471304,536.266849
6213.488101,-4071.132681,-8882.471304,766.095498
6213.488423,-4071.132681,-8512.368333,306.438199
6213.488745,-3849.070898,-8882.471304,919.314598
6213.489066,-4145.153275,-7846.182985,536.266849
6213.489388,-3923.091493,-8586.388927,536.266849
6213.489710,-3923.091493,-8882.471304,766.095498
6213.490032,-3627.009116,-8586.388927,842.705048
6213.490353,-3923.091493,-9030.512492,1225.752797
6213.490675,-3701.029710,-8364.327145,1378.971896
6213.490997,-3256.906145,-9030.512492,995.924147
6213.491318,-2960.823768,-8956.491898,459.657299
6213.491640,-3552.988522,-8364.327145,612.876398
6213.491962,-3997.112087,-9178.553681,1072.533697
6213.492284,-4219.173869,-8068.244768,766.095498
6213.492605,-4219.173869,-8438.347739,689.485948
6213.492927,-4737.318029,-8290.306550,842.705048
6213.493249,-4145.153275,-8364.327145,689.485948
6213.493570,-4071.132681,-8512.368333,766.095498
6213.493892,-4367.215058,-8290.306550,1149.143247
6213.494214,-4367.215058,-8734.430116,306.438199
6213.494536,-4071.132681,-8364.327145,689.485948
6213.494857,-4145.153275,-8660.409521,919.314598
6213.495179,-3775.050304,-8512.368333,612.876398
6213.495501,-3404.947333,-8808.450710,612.876398
6213.495822,-3552.988522,-8734.430116,689.485948
6213.496144,-3997.112087,-7994.224174,1455.581446
6213.496466,-4145.153275,-8438.347739,1378.971896
6213.496787,-3404.947333,-8438.347739,536.266849
6213.497109,-3478.967927,-8808.450710,766.095498
6213.497431,-3997.112087,-8512.368333,842.705048
6213.497753,-4293.194464,-8216.285956,919.314598
6213.498074,-4663.297435,-8290.306550,766.095498
6213.498396,-4219.173869,-8068.244768,383.047749
6213.498718,-4293.194464,-8586.388927,0.000000
6213.499039,-4737.318029,-8364.327145,76.609550
6213.499361,-4663.297435,-8586.388927,536.266849
6213.499683,-4071.132681,-8882.471304,0.000000
6213.500005,-3849.070898,-9030.512492,-229.828649
6213.500326,-3923.091493,-9326.594869,0.000000
6213.500648,-3552.988522,-8660.409521,229.828649
6213.500970,-2590.720797,-9400.615463,-153.219100
6213.501291,-2812.782580,-9252.574275,0.000000
6213.501613,-3701.029710,-9252.574275,306.438199
6213.501935,-4071.132681,-9548.656652,612.876398
6213.502257,-3701.029710,-9178.553681,-153.219100
6213.502578,-3330.926739,-9696.697840,-306.438199
6213.502900,-3923.091493,-8512.368333,0.000000
6213.503222,-3849.070898,-8808.450710,459.657299
6213.503543,-3997.112087,-8734.430116,-536.266849
6213.503865,-4293.194464,-8142.265362,-459.657299
6213.504187,-4441.235652,-8956.491898,-536.266849
6213.504509,-4441.235652,-8660.409521,-536.266849
6213.504830,-4441.235652,-8956.491898,-689.485948
6213.505152,-4441.235652,-9326.594869,-306.438199
6213.505474,-4367.215058,-9030.512492,0.000000
6213.505795,-4293.194464,-9030.512492,-995.924147
6213.506117,-3849.070898,-9030.512492,-842.705048
6213.506439,-3552.988522,-9326.594869,-536.266849
6213.506761,-3627.009116,-8956.491898,-306.438199
6213.507082,-3701.029710,-9252.574275,0.000000
6213.507404,-3034.844362,-9252.574275,0.000000
6213.507726,-3404.947333,-9104.533087,306.438199
6213.508047,-3849.070898,-8808.450710,612.876398
6213.508369,-3775.050304,-8068.244768,689.485948
6213.508691,-3627.009116,-8438.347739,0.000000
6213.509012,-3701.029710,-8068.244768,0.000000
6213.509334,-4293.194464,-8068.244768,0.000000
6213.509656,-4219.173869,-8290.306550,0.000000
6213.509978,-4811.338623,-8438.347739,306.438199
6213.510299,-4071.132681,-9178.553681,76.609550
6213.510621,-3923.091493,-8956.491898,229.828649
6213.510943,-3775.050304,-9474.636058,842.705048
6213.511264,-3034.844362,-8956.491898,612.876398
6213.511586,-2516.700203,-8956.491898,1072.533697
6213.511908,-2812.782580,-9104.533087,1072.533697
6213.512230,-2664.741391,-8438.347739,1608.800546
6213.512551,-2960.823768,-8364.327145,1378.971896
6213.512873,-3256.906145,-8068.244768,1302.362347
6213.513195,-3627.009116,-8586.388927,842.705048
6213.513516,-4219.173869,-8438.347739,766.095498
6213.513838,-4737.318029,-7846.182985,1149.143247
6213.514160,-4589.276840,-7994.224174,689.485948
6213.514482,-3997.112087,-7772.162391,153.219100
6213.514803,-4441.235652,-7994.224174,383.047749
6213.515125,-4663.297435,-8142.265362,919.314598
6213.515447,-4219.173869,-8512.368333,536.266849
6213.515768,-3849.070898,-9400.615463,995.924147
6213.516090,-3997.112087,-9252.574275,919.314598
6213.516412,-4071.132681,-9474.636058,1072.533697
6213.516734,-3552.988522,-8512.368333,842.705048
6213.517055,-3330.926739,-8364.327145,306.438199
6213.517377,-3330.926739,-8438.347739,612.876398
6213.517699,-4071.132681,-8142.265362,-229.828649
6213.518020,-3923.091493,-8142.265362,766.095498
6213.518342,-3849.070898,-8216.285956,459.657299
6213.518664,-3849.070898,-8142.265362,612.876398
6213.518986,-4071.132681,-8512.368333,229.828649
6213.519307,-4367.215058,-8216.285956,459.657299
6213.519629,-4663.297435,-8364.327145,459.657299
6213.519951,-5181.441594,-7994.224174,153.219100
6213.520272,-4589.276840,-8142.265362,0.000000
6213.520594,-4737.318029,-8586.388927,-153.219100
6213.520916,-4663.297435,-8586.388927,-229.828649
6213.521237,-4293.194464,-9104.533087,-306.438199
6213.521559,-4663.297435,-8882.471304,76.609550
6213.521881,-4441.235652,-8586.388927,229.828649
6213.522203,-3923.091493,-8586.388927,76.609550
6213.522524,-3849.070898,-8586.388927,0.000000
6213.522846,-3997.112087,-8734.430116,0.000000
6213.523168,-3923.091493,-8512.368333,-306.438199
6213.523489,-3552.988522,-8956.491898,0.000000
6213.523811,-3627.009116,-8882.471304,0.000000
6213.524133,-3404.947333,-9326.594869,-229.828649
6213.524455,-3923.091493,-9252.574275,0.000000
6213.524776,-4145.153275,-8808.450710,-153.219100
6213.525098,-3997.112087,-9474.636058,-689.485948
6213.525420,-4441.235652,-9178.553681,-306.438199
6213.525741,-4737.318029,-8660.409521,-383.047749
6213.526063,-4515.256246,-8438.347739,-459.657299
6213.526385,-4589.276840,-8290.306550,0.000000
6213.526707,-4589.276840,-8438.347739,-383.047749
6213.527028,-3997.112087,-9030.512492,-689.485948
6213.527350,-4515.256246,-8512.368333,-459.657299
6213.527672,-4367.215058,-8956.491898,-766.095498
6213.527993,-4515.256246,-8808.450710,-612.876398
6213.528315,-4071.132681,-8882.471304,-612.876398
6213.528637,-3701.029710,-9178.553681,-536.266849
6213.528959,-3256.906145,-9178.553681,-153.219100
6213.529280,-2442.679609,-9844.739029,-459.657299
6213.529602,-2738.761985,-9770.718434,-153.219100
6213.529924,-2738.761985,-9622.677246,76.609550
6213.530245,-2812.782580,-9474.636058,153.219100
6213.530567,-2738.761985,-9474.636058,229.828649
6213.530889,-2664.741391,-9252.574275,306.438199
6213.531211,-2812.782580,-9252.574275,306.438199
6213.531532,-3182.885551,-8364.327145,459.657299
6213.531854,-3404.947333,-8808.450710,0.000000
6213.532176,-3627.009116,-8808.450710,76.609550
6213.532497,-4293.194464,-8142.265362,153.219100
6213.532819,-4293.194464,-8660.409521,229.828649
6213.533141,-4515.256246,-8290.306550,306.438199
6213.533462,-4515.256246,-8068.244768,383.047749
6213.533784,-4515.256246,-8438.347739,306.438199
6213.534106,-4219.173869,-8438.347739,766.095498
6213.534428,-4145.153275,-8734.430116,459.657299
6213.534749,-3701.029710,-8734.430116,306.438199
6213.535071,-3923.091493,-8808.450710,995.924147
6213.535393,-3627.009116,-8660.409521,919.314598
6213.535714,-3775.050304,-8216.285956,1455.581446
6213.536036,-3627.009116,-9104.533087,612.876398
6213.536358,-3997.112087,-8290.306550,1455.581446
6213.536680,-4071.132681,-8364.327145,919.314598
6213.537001,-4589.276840,-7698.141797,1225.752797
6213.537323,-4737.318029,-8216.285956,536.266849
6213.537645,-4959.379811,-7772.162391,383.047749
6213.537966,-4885.359217,-7994.224174,229.828649
6213.538288,-4959.379811,-8068.244768,76.609550
6213.538610,-5107.421000,-8216.285956,459.657299
6213.538932,-4811.338623,-8734.430116,536.266849
6213.539253,-4737.318029,-8808.450710,383.047749
6213.539575,-4219.173869,-9252.574275,612.876398
6213.539897,-3701.029710,-8808.450710,919.314598
6213.540218,-4145.153275,-8734.430116,1302.362347
6213.540540,-3330.926739,-8586.388927,1302.362347
6213.540862,-3627.009116,-8290.306550,1378.971896
6213.541184,-3404.947333,-9030.512492,766.095498
6213.541505,-3478.967927,-8364.327145,842.705048
6213.541827,-3997.112087,-8512.368333,766.095498
6213.542149,-4293.194464,-8512.368333,689.485948
6213.542470,-4145.153275,-8142.265362,153.219100
6213.542792,-4293.194464,-8438.347739,153.219100
6213.543114,-4071.132681,-8882.471304,76.609550
6213.543435,-3923.091493,-8586.388927,612.876398
6213.543757,-4145.153275,-8586.388927,612.876398
6213.544079,-3923.091493,-8882.471304,306.438199
6213.544401,-3627.009116,-9474.636058,459.657299
6213.544722,-3701.029710,-9326.594869,459.657299
6213.545044,-2960.823768,-8808.450710,536.266849
6213.545366,-2590.720797,-9400.615463,842.705048
6213.545687,-2812.782580,-8956.491898,689.485948
