#time,accel_x,accel_y,accel_z
1265.684533,-3330.926739,-8734.430116,842.705048
1265.684846,-3775.050304,-8734.430116,995.924147
1265.685159,-3775.050304,-8956.491898,919.314598
1265.685471,-3627.009116,-8956.491898,919.314598
1265.685784,-3627.009116,-8882.471304,612.876398
1265.686097,-3701.029710,-8956.491898,842.705048
1265.686410,-3478.967927,-8438.347739,689.485948
1265.686722,-3552.988522,-8808.450710,842.705048
1265.687035,-3330.926739,-8956.491898,766.095498
1265.687348,-3701.029710,-8956.491898,612.876398
1265.687660,-3627.009116,-8660.409521,689.485948
1265.687973,-3701.029710,-8734.430116,766.095498
1265.688286,-3627.009116,-8586.388927,766.095498
1265.688599,-3256.906145,-8734.430116,766.095498
1265.688911,-3256.906145,-8660.409521,1302.362347
1265.689224,-3478.967927,-9104.533087,1149.143247
1265.689537,-3701.029710,-8808.450710,1149.143247
1265.689850,-3627.009116,-9030.512492,766.095498
1265.690162,-3701.029710,-8956.491898,919.314598
1265.690475,-3627.009116,-8808.450710,766.095498
1265.690788,-3404.947333,-8882.471304,919.314598
1265.691100,-3330.926739,-8882.471304,766.095498
1265.691413,-3404.947333,-8438.347739,919.314598
1265.691726,-3404.947333,-8364.327145,842.705048
1265.692039,-3701.029710,-8882.471304,995.924147
1265.692351,-3627.009116,-8956.491898,689.485948
1265.692664,-3627.009116,-8882.471304,919.314598
1265.692977,-3701.029710,-8734.430116,1762.019645
1265.693290,-3627.009116,-8734.430116,842.705048
1265.693602,-3701.029710,-8882.471304,612.876398
1265.693915,-3627.009116,-8734.430116,1302.362347
1265.694228,-3404.947333,-8956.491898,689.485948
1265.694540,-3478.967927,-8808.450710,689.485948
1265.694853,-3627.009116,-8660.409521,842.705048
1265.695166,-3701.029710,-8734.430116,919.314598
1265.695479,-3701.029710,-8734.430116,612.876398
1265.695791,-3404.947333,-8660.409521,1149.143247
1265.696104,-3034.844362,-8956.491898,842.705048
1265.696417,-2812.782580,-8660.409521,842.705048
1265.696730,-3701.029710,-8438.347739,459.657299
1265.697042,-3701.029710,-9104.533087,689.485948
1265.697355,-3552.988522,-9326.594869,842.705048
1265.697668,-3849.070898,-8734.430116,842.705048
1265.697980,-3775.050304,-9326.594869,1225.752797
1265.698293,-3849.070898,-8660.409521,1149.143247
1265.698606,-3478.967927,-8660.409521,919.314598
1265.698919,-3404.947333,-8290.306550,383.047749
1265.699231,-3923.091493,-8660.409521,229.828649
1265.699544,-3701.029710,-8882.471304,229.828649
1265.699857,-3552.988522,-8734.430116,383.047749
1265.700170,-3404.947333,-8512.368333,842.705048
1265.700482,-3330.926739,-8216.285956,766.095498
1265.700795,-3552.988522,-8586.388927,1225.752797
1265.701108,-3256.906145,-9104.533087,1378.971896
1265.701420,-3256.906145,-8956.491898,995.924147
1265.701733,-3552.988522,-9178.553681,612.876398
1265.702046,-3330.926739,-9030.512492,612.876398
1265.702359,-3627.009116,-8956.491898,919.314598
1265.702671,-3627.009116,-8956.491898,1378.971896
1265.702984,-3923.091493,-9178.553681,1225.752797
1265.703297,-3404.947333,-9326.594869,842.705048
1265.703609,-3330.926739,-9104.533087,459.657299
1265.703922,-3627.009116,-9104.533087,153.219100
1265.704235,-3478.967927,-8734.430116,459.657299
1265.704548,-3849.070898,-8216.285956,612.876398
1265.704860,-3404.947333,-8956.491898,766.095498
1265.705173,-3256.906145,-8882.471304,306.438199
1265.705486,-3404.947333,-8438.347739,0.000000
1265.705799,-4293.194464,-8586.388927,612.876398
1265.706111,-3478.967927,-9252.574275,1302.362347
1265.706424,-3182.885551,-9178.553681,306.438199
1265.706737,-3182.885551,-8734.430116,536.266849
1265.707049,-3775.050304,-8956.491898,1455.581446
1265.707362,-3775.050304,-9474.636058,1225.752797
1265.707675,-3330.926739,-8956.491898,459.657299
1265.707988,-3775.050304,-8290.306550,459.657299
1265.708300,-3849.070898,-8364.327145,306.438199
1265.708613,-1258.350101,-10140.821405,-612.876398
1265.708926,-1184.329507,-9178.553681,-383.047749
1265.709239,-2368.659014,-8512.368333,383.047749
1265.709551,-2516.700203,-7994.224174,995.924147
1265.709864,-2812.782580,-9696.697840,1302.362347
1265.710177,-1998.556043,-9992.780217,383.047749
1265.710489,-740.205942,-9326.594869,-383.047749
1265.710802,-1036.288319,-8956.491898,689.485948
1265.711115,-2368.659014,-9548.656652,1532.190996
1265.711428,-2886.803174,-9622.677246,2145.067394
1265.711740,-2590.720797,-9400.615463,612.876398
1265.712053,-3034.844362,-9696.697840,-153.219100
1265.712366,-4071.132681,-9326.594869,-995.924147
1265.712679,-3330.926739,-8364.327145,-1072.533697
1265.712991,-2960.823768,-8216.285956,-306.438199
1265.713304,-4145.153275,-8586.388927,229.828649
1265.713617,-4219.173869,-8438.347739,306.438199
1265.713929,-3775.050304,-8734.430116,-842.705048
1265.714242,-2516.700203,-9252.574275,-1455.581446
1265.714555,-3256.906145,-8808.450710,-689.485948
1265.714868,-3330.926739,-9104.533087,536.266849
1265.715180,-3552.988522,-8734.430116,306.438199
1265.715493,-2516.700203,-9326.594869,0.000000
1265.715806,-3330.926739,-9548.656652,153.219100
1265.716118,-3552.988522,-9252.574275,0.000000
1265.716431,-3330.926739,-9474.636058,-766.095498
1265.716744,-3849.070898,-9770.718434,-306.438199
1265.717057,-3923.091493,-9252.574275,76.609550
1265.717369,-3849.070898,-9326.594869,229.828649
1265.717676,-4145.153275,-9326.594869,842.705048
1265.717989,-3627.009116,-8882.471304,0.000000
1265.718302,-3552.988522,-8290.306550,-1149.143247
1265.718614,-3849.070898,-8882.471304,-995.924147
1265.718927,-4219.173869,-8660.409521,0.000000
1265.719240,-4071.132681,-8364.327145,383.047749
1265.719552,-3775.050304,-8956.491898,536.266849
1265.719865,-4219.173869,-9104.533087,766.095498
1265.720178,-3552.988522,-9030.512492,995.924147
1265.720491,-3330.926739,-9104.533087,0.000000
1265.720803,-3478.967927,-9548.656652,612.876398
1265.721116,-3997.112087,-9326.594869,842.705048
1265.721429,-3849.070898,-9252.574275,1149.143247
1265.721742,-3404.947333,-9400.615463,919.314598
1265.722054,-3108.864956,-9178.553681,689.485948
1265.722367,-3627.009116,-8882.471304,1685.410096
1265.722680,-4145.153275,-8660.409521,1915.238745
1265.722993,-3775.050304,-8734.430116,1608.800546
1265.723305,-3330.926739,-8882.471304,1302.362347
1265.723618,-3849.070898,-8438.347739,1455.581446
1265.723931,-4071.132681,-8586.388927,1838.629195
1265.724243,-3849.070898,-8364.327145,1608.800546
1265.724556,-3404.947333,-8586.388927,1608.800546
1265.724869,-3997.112087,-8438.347739,2145.067394
1265.725182,-4367.215058,-7772.162391,1838.629195
1265.725494,-3701.029710,-7994.224174,1149.143247
1265.725807,-3404.947333,-8808.450710,1762.019645
1265.726120,-3182.885551,-8512.368333,1532.190996
1265.726433,-3034.844362,-8586.388927,2298.286494
1265.726745,-3034.844362,-8660.409521,2528.115143
1265.727058,-3182.885551,-8734.430116,2451.505594
1265.727371,-3182.885551,-8586.388927,2068.457845
1265.727683,-2516.700203,-8586.388927,1762.019645
1265.727996,-2442.679609,-8142.265362,2298.286494
1265.728309,-2664.741391,-8734.430116,2604.724693
1265.728622,-3034.844362,-8660.409521,2145.067394
1265.728934,-3108.864956,-8882.471304,2221.676944
1265.729247,-3182.885551,-8660.409521,2221.676944
1265.729560,-3256.906145,-8734.430116,1685.410096
1265.729873,-2516.700203,-8734.430116,995.924147
1265.730185,-2738.761985,-8808.450710,1225.752797
1265.730498,-2738.761985,-8956.491898,1608.800546
1265.730811,-3330.926739,-8660.409521,2221.676944
1265.731123,-3478.967927,-8660.409521,1532.190996
1265.731436,-3478.967927,-8660.409521,1225.752797
1265.731749,-3701.029710,-8808.450710,919.314598
1265.732062,-3701.029710,-8734.430116,842.705048
1265.732374,-3701.029710,-8882.471304,1302.362347
1265.732687,-4219.173869,-8512.368333,536.266849
